# DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
# ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# STN         NAME
# 328         Heerde      
# RD        : 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag
# SX        : codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC
# STN,YYYYMMDD,   RD,   SX
  328,19020613,    1,     
  328,19020614,   12,     
  328,19020615,   18,     
  328,19020616,    0,     
  328,19020617,    0,     
  328,19020618,   27,     
  328,19020619,   10,     
  328,19020620,    0,     
  328,19020621,    0,     
  328,19020622,    0,     
  328,19020623,    0,     
  328,19020624,    0,     
  328,19020625,    0,     
  328,19020626,    0,     
  328,19020627,    0,     
  328,19020628,    0,     
  328,19020629,    0,     
  328,19020630,    0,     
  328,19020701,    0,     
  328,19020702,  101,     
  328,19020703,   85,     
  328,19020704,   40,     
  328,19020705,    1,     
  328,19020706,    0,     
  328,19020707,    0,     
  328,19020708,    0,     
  328,19020709,    0,     
  328,19020710,   33,     
  328,19020711,   26,     
  328,19020712,  130,     
  328,19020713,  100,     
  328,19020714,    4,     
  328,19020715,    0,     
  328,19020716,    0,     
  328,19020717,    0,     
  328,19020718,    0,     
  328,19020719,    0,     
  328,19020720,  135,     
  328,19020721,    0,     
  328,19020722,    0,     
  328,19020723,   32,     
  328,19020724,   11,     
  328,19020725,   14,     
  328,19020726,   13,     
  328,19020727,    0,     
  328,19020728,   75,     
  328,19020729,   28,     
  328,19020730,    0,     
  328,19020731,   15,     
  328,19020801,   18,     
  328,19020802,    0,     
  328,19020803,    0,     
  328,19020804,    0,     
  328,19020805,   85,     
  328,19020806,   28,     
  328,19020807,    0,     
  328,19020808,   35,     
  328,19020809,   11,     
  328,19020810,   45,     
  328,19020811,    8,     
  328,19020812,   30,     
  328,19020813,    2,     
  328,19020814,   74,     
  328,19020815,    0,     
  328,19020816,    0,     
  328,19020817,    0,     
  328,19020818,   11,     
  328,19020819,   28,     
  328,19020820,  118,     
  328,19020821,   32,     
  328,19020822,   28,     
  328,19020823,    0,     
  328,19020824,    0,     
  328,19020825,   55,     
  328,19020826,  141,     
  328,19020827,    5,     
  328,19020828,  181,     
  328,19020829,    4,     
  328,19020830,    0,     
  328,19020831,  520,     
  328,19020901,    2,     
  328,19020902,   41,     
  328,19020903,    0,     
  328,19020904,    0,     
  328,19020905,    8,     
  328,19020906,   68,     
  328,19020907,    0,     
