# DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
# ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# STN         NAME
# 161         Eelde       
# RD        : 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag
# SX        : codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC
# STN,YYYYMMDD,   RD,   SX
  161,19510407,   46,     
  161,19510408,   22,     
  161,19510409,    8,     
  161,19510410,   24,     
  161,19510411,   46,     
  161,19510412,    5,     
  161,19510413,   12,     
  161,19510414,   54,     
  161,19510415,   52,     
  161,19510416,    0,     
  161,19510417,   95,     
  161,19510418,    0,     
  161,19510419,    0,     
  161,19510420,    0,     
  161,19510421,    0,     
  161,19510422,    0,     
  161,19510423,    0,     
  161,19510424,    0,     
  161,19510425,    0,     
  161,19510426,    0,     
  161,19510427,    0,     
  161,19510428,    3,     
  161,19510429,   13,     
  161,19510430,    6,     
  161,19510501,    0,     
  161,19510502,    0,     
  161,19510503,    0,     
  161,19510504,    0,     
  161,19510505,  188,     
  161,19510506,    1,     
  161,19510507,  189,     
  161,19510508,   13,     
  161,19510509,   47,     
  161,19510510,   25,     
  161,19510511,    0,     
  161,19510512,    0,     
  161,19510513,    0,     
  161,19510514,   17,     
  161,19510515,   11,     
  161,19510516,    6,     
  161,19510517,    5,     
  161,19510518,    0,     
  161,19510519,    0,     
  161,19510520,    0,     
  161,19510521,   26,     
  161,19510522,   93,     
  161,19510523,   13,     
  161,19510524,    0,     
  161,19510525,    0,     
  161,19510526,  136,     
  161,19510527,   10,     
  161,19510528,    0,     
  161,19510529,   38,     
  161,19510530,    0,     
  161,19510531,    0,     
  161,19510601,    0,     
  161,19510602,    0,     
  161,19510603,    0,     
  161,19510604,    0,     
  161,19510605,    0,     
  161,19510606,    0,     
  161,19510607,    0,     
  161,19510608,    0,     
  161,19510609,    0,     
  161,19510610,    5,     
  161,19510611,   18,     
  161,19510612,    0,     
  161,19510613,  113,     
  161,19510614,    0,     
  161,19510615,    0,     
  161,19510616,  106,     
  161,19510617,    0,     
  161,19510618,    0,     
  161,19510619,    0,     
  161,19510620,    5,     
  161,19510621,    0,     
  161,19510622,    0,     
  161,19510623,   17,     
  161,19510624,   37,     
  161,19510625,    8,     
  161,19510626,    0,     
  161,19510627,   72,     
  161,19510628,    0,     
  161,19510629,    0,     
  161,19510630,    0,     
  161,19510701,    0,     
  161,19510702,    0,     
  161,19510703,    1,     
  161,19510704,   17,     
  161,19510705,  169,     
  161,19510706,    0,     
  161,19510707,   10,     
  161,19510708,    0,     
  161,19510709,   34,     
  161,19510710,   60,     
  161,19510711,   41,     
  161,19510712,   30,     
  161,19510713,    0,     
  161,19510714,    0,     
  161,19510715,   45,     
  161,19510716,    0,     
  161,19510717,    0,     
  161,19510718,    3,     
  161,19510719,   21,     
  161,19510720,    0,     
  161,19510721,    7,     
  161,19510722,    0,     
  161,19510723,    2,     
  161,19510724,    1,     
  161,19510725,    2,     
  161,19510726,   18,     
  161,19510727,    0,     
  161,19510728,    0,     
  161,19510729,    3,     
  161,19510730,    0,     
  161,19510731,    0,     
  161,19510801,  110,     
  161,19510802,  346,     
  161,19510803,    0,     
  161,19510804,    5,     
  161,19510805,   45,     
  161,19510806,    0,     
  161,19510807,   35,     
  161,19510808,   50,     
  161,19510809,   35,     
  161,19510810,   63,     
  161,19510811,    0,     
  161,19510812,   45,     
  161,19510813,   78,     
  161,19510814,    0,     
  161,19510815,    2,     
  161,19510816,    0,     
  161,19510817,    0,     
  161,19510818,    0,     
  161,19510819,    0,     
  161,19510820,   34,     
  161,19510821,    0,     
  161,19510822,    0,     
  161,19510823,   22,     
  161,19510824,    1,     
