# DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
# ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE
# STN         NAME
# 828         Oudenbosch  
# RD        : 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag
# SX        : codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC
# STN,YYYYMMDD,   RD,   SX
  828,19011128,   13,     
  828,19011129,    7,     
  828,19011130,    8,     
  828,19011201,   16,     
  828,19011202,    0,     
  828,19011203,   26,     
  828,19011204,    0,     
  828,19011205,    4,     
  828,19011206,    0,     
  828,19011207,    0,     
  828,19011208,   10,     
  828,19011209,  121,     
  828,19011210,  140,     
  828,19011211,    3,     
  828,19011212,   14,     
  828,19011213,   47,     
  828,19011214,   26,     
  828,19011215,   55,     
  828,19011216,   35,     
  828,19011217,    0,     
  828,19011218,    0,     
  828,19011219,    0,     
  828,19011220,    0,     
  828,19011221,    8,     
  828,19011222,    3,     
  828,19011223,   30,     
  828,19011224,   10,     
  828,19011225,    4,     
  828,19011226,  120,     
  828,19011227,   12,     
  828,19011228,    0,     
  828,19011229,    0,     
  828,19011230,   25,     
  828,19011231,    0,     
  828,19020101,   85,     
  828,19020102,    0,     
  828,19020103,   75,     
  828,19020104,    0,     
  828,19020105,    5,     
  828,19020106,   19,     
  828,19020107,    1,     
  828,19020108,    0,     
  828,19020109,    0,     
  828,19020110,    0,     
  828,19020111,    0,     
  828,19020112,    5,     
  828,19020113,   12,     
  828,19020114,    0,     
  828,19020115,    0,     
  828,19020116,    1,     
  828,19020117,    0,     
  828,19020118,    1,     
  828,19020119,    0,     
  828,19020120,    0,     
  828,19020121,    0,     
  828,19020122,    0,     
  828,19020123,    0,     
  828,19020124,   19,     
  828,19020125,    5,     
  828,19020126,   60,     
  828,19020127,   20,     
  828,19020128,   15,     
  828,19020129,   22,     
  828,19020130,   45,     
  828,19020131,    1,     
  828,19020201,    0,     
  828,19020202,    0,     
  828,19020203,    0,     
  828,19020204,    5,     
  828,19020205,    0,     
  828,19020206,    0,     
  828,19020207,    0,     
  828,19020208,   75,     
  828,19020209,   12,     
  828,19020210,   11,     
  828,19020211,    0,     
  828,19020212,   34,     
  828,19020213,    3,     
  828,19020214,    1,     
  828,19020215,    0,     
  828,19020216,    0,     
  828,19020217,    0,     
  828,19020218,    0,     
  828,19020219,    0,     
  828,19020220,    0,     
  828,19020221,    0,     
  828,19020222,    0,     
  828,19020223,    0,     
  828,19020224,    0,     
  828,19020225,   20,     
  828,19020226,    0,     
  828,19020227,    0,     
  828,19020228,   90,     
  828,19020301,   85,     
  828,19020302,    0,     
  828,19020303,    0,     
  828,19020304,    0,     
  828,19020305,    1,     
  828,19020306,    0,     
  828,19020307,    0,     
  828,19020308,    0,     
  828,19020309,    0,     
  828,19020310,  100,     
  828,19020311,    0,     
  828,19020312,    0,     
  828,19020313,    0,     
  828,19020314,    0,     
  828,19020315,    0,     
  828,19020316,    0,     
  828,19020317,   34,     
  828,19020318,    0,     
  828,19020319,    0,     
  828,19020320,    0,     
  828,19020321,    0,     
  828,19020322,   17,     
  828,19020323,   19,     
  828,19020324,   27,     
  828,19020325,    0,     
  828,19020326,   96,     
  828,19020327,   18,     
  828,19020328,   23,     
  828,19020329,   10,     
  828,19020330,   28,     
  828,19020331,   24,     
  828,19020401,    0,     
  828,19020402,    3,     
  828,19020403,    0,     
  828,19020404,    0,     
  828,19020405,   19,     
  828,19020406,    0,     
  828,19020407,  380,     
  828,19020408,    1,     
  828,19020409,    0,     
  828,19020410,    0,     
  828,19020411,    0,     
  828,19020412,    0,     
  828,19020413,   27,     
  828,19020414,   50,     
  828,19020415,    0,     
  828,19020416,    0,     
  828,19020417,  154,     
  828,19020418,  170,     
  828,19020419,    0,     
  828,19020420,    0,     
  828,19020421,    0,     
  828,19020422,    0,     
  828,19020423,    0,     
  828,19020424,   71,     
  828,19020425,    1,     
  828,19020426,    0,     
  828,19020427,    0,     
  828,19020428,    0,     
  828,19020429,    0,     
  828,19020430,    0,     
  828,19020501,    0,     
  828,19020502,   39,     
  828,19020503,    2,     
  828,19020504,   53,     
  828,19020505,   85,     
  828,19020506,    0,     
  828,19020507,   10,     
  828,19020508,   36,     
  828,19020509,   14,     
  828,19020510,   67,     
  828,19020511,    2,     
  828,19020512,    1,     
  828,19020513,    4,     
  828,19020514,   57,     
  828,19020515,   15,     
  828,19020516,   21,     
  828,19020517,   56,     
  828,19020518,   45,     
  828,19020519,   85,     
  828,19020520,   29,     
  828,19020521,   17,     
  828,19020522,    8,     
  828,19020523,    0,     
  828,19020524,   21,     
  828,19020525,   19,     
  828,19020526,    0,     
  828,19020527,    0,     
  828,19020528,    0,     
  828,19020529,    0,     
  828,19020530,    0,     
  828,19020531,   88,     
  828,19020601,    0,     
  828,19020602,    0,     
  828,19020603,    0,     
  828,19020604,    0,     
  828,19020605,    0,     
  828,19020606,    0,     
  828,19020607,    0,     
  828,19020608,   91,     
  828,19020609,   41,     
  828,19020610,   33,     
  828,19020611,   11,     
  828,19020612,    1,     
  828,19020613,    0,     
  828,19020614,    9,     
  828,19020615,   36,     
  828,19020616,   19,     
  828,19020617,   66,     
  828,19020618,   19,     
  828,19020619,   28,     
  828,19020620,    1,     
  828,19020621,    0,     
  828,19020622,  258,     
  828,19020623,    0,     
  828,19020624,    0,     
  828,19020625,    0,     
  828,19020626,    0,     
  828,19020627,    0,     
  828,19020628,    0,     
  828,19020629,    0,     
  828,19020630,    0,     
  828,19020701,   22,     
  828,19020702,    6,     
  828,19020703,   95,     
  828,19020704,    0,     
  828,19020705,    0,     
  828,19020706,    0,     
  828,19020707,    0,     
  828,19020708,    0,     
  828,19020709,    0,     
  828,19020710,    0,     
  828,19020711,   43,     
  828,19020712,   60,     
  828,19020713,   10,     
  828,19020714,    0,     
  828,19020715,    0,     
  828,19020716,    0,     
  828,19020717,    0,     
  828,19020718,    0,     
  828,19020719,    1,     
  828,19020720,  101,     
  828,19020721,    0,     
  828,19020722,    8,     
  828,19020723,  160,     
  828,19020724,  203,     
  828,19020725,   75,     
  828,19020726,   16,     
  828,19020727,    0,     
  828,19020728,   58,     
  828,19020729,   56,     
  828,19020730,    0,     
  828,19020731,    1,     
  828,19020801,   31,     
  828,19020802,    0,     
  828,19020803,    0,     
  828,19020804,    0,     
  828,19020805,   95,     
  828,19020806,   18,     
  828,19020807,    2,     
  828,19020808,   57,     
  828,19020809,   12,     
  828,19020810,    8,     
  828,19020811,   24,     
  828,19020812,   34,     
  828,19020813,  138,     
  828,19020814,   90,     
  828,19020815,  234,     
  828,19020816,   27,     
  828,19020817,    0,     
  828,19020818,   40,     
  828,19020819,    0,     
  828,19020820,  103,     
  828,19020821,   45,     
  828,19020822,    0,     
  828,19020823,    0,     
  828,19020824,    0,     
  828,19020825,   35,     
  828,19020826,  116,     
  828,19020827,    0,     
  828,19020828,  185,     
  828,19020829,    0,     
  828,19020830,    0,     
  828,19020831,   90,     
  828,19020901,    0,     
  828,19020902,   80,     
  828,19020903,    0,     
  828,19020904,   25,     
  828,19020905,    7,     
  828,19020906,   45,     
  828,19020907,   43,     
  828,19020908,    0,     
  828,19020909,    0,     
  828,19020910,    0,     
  828,19020911,    0,     
  828,19020912,   20,     
  828,19020913,   31,     
  828,19020914,   78,     
  828,19020915,    8,     
  828,19020916,    5,     
  828,19020917,    0,     
  828,19020918,   33,     
  828,19020919,   35,     
  828,19020920,   18,     
  828,19020921,    0,     
  828,19020922,    0,     
  828,19020923,    0,     
  828,19020924,    0,     
  828,19020925,   12,     
  828,19020926,   25,     
  828,19020927,    0,     
  828,19020928,    0,     
  828,19020929,    0,     
  828,19020930,    0,     
  828,19021001,    0,     
  828,19021002,    0,     
  828,19021003,  163,     
  828,19021004,    0,     
  828,19021005,    0,     
  828,19021006,    0,     
  828,19021007,   25,     
  828,19021008,    0,     
  828,19021009,    0,     
  828,19021010,    1,     
  828,19021011,    0,     
  828,19021012,    0,     
  828,19021013,    0,     
  828,19021014,    1,     
  828,19021015,    0,     
  828,19021016,   11,     
  828,19021017,   64,     
  828,19021018,    5,     
  828,19021019,   56,     
  828,19021020,   22,     
  828,19021021,    0,     
