"IT_DATETIME,""DS_CODE"",""DS_NAME"",""DS_DESC"",""DS_LAT"",""DS_LON"",""DS_ALT"",""REN1.RD"",""REN1.Q_RD"",""REH1.PG"",""REH1.Q_PG"",""REH1.TX"",""REH1.Q_TX"",""REH1.DDVEC"",""REH1.Q_DDVEC"",""REH1.DDFHX"",""REH1.Q_DDFHX"",""REH1.TXG"",""REH1.Q_TXG"",""REH1.UG"",""REH1.Q_UG"",""REH1.TG"",""REH1.Q_TG"",""REH1.FHX"",""REH1.Q_FHX"",""REH1.TN"",""REH1.Q_TN"",""REH1.FG"",""REH1.Q_FG"""
"19710316_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""8.0"",,,,,,,,""72"",,""4.3"",,,,""-0.4"",,,"
"19710316_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710317_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""9.3"",,,,,,,,""78"",,""6.1"",,,,""4.1"",,,"
"19710317_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710318_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""13.3"",,,,,,,,""67"",,""9.2"",,,,""6.6"",,,"
"19710318_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710319_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""11.5"",,,,,,,,""63"",,""8.4"",,,,""5.2"",,,"
"19710319_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710320_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""9.9"",,,,,,,,""72"",,""7.1"",,,,""4.1"",,,"
"19710320_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710321_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""10.0"",,,,,,,,""76"",,""7.4"",,,,""4.7"",,,"
"19710321_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710322_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""6.1"",,,,,,,,""85"",,""3.7"",,,,""-0.1"",,,"
"19710322_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710323_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""7.6"",,,,,,,,""69"",,""3.3"",,,,""-1.0"",,,"
"19710323_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710324_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""8.0"",,,,,,,,""75"",,""6.0"",,,,""2.9"",,,"
"19710324_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710325_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""9.1"",,,,,,,,""80"",,""6.6"",,,,""4.4"",,,"
"19710325_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710326_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""8.8"",,,,,,,,""86"",,""4.4"",,,,""2.4"",,,"
"19710326_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710327_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""7.8"",,,,,,,,""81"",,""3.2"",,,,""0.1"",,,"
"19710327_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710328_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""7.8"",,,,,,,,""73"",,""2.6"",,,,""-2.7"",,,"
"19710328_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710329_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""10.5"",,,,,,,,""54"",,""5.3"",,,,""-0.8"",,,"
"19710329_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710330_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""9.7"",,,,,,,,""69"",,""5.1"",,,,""-1.3"",,,"
"19710330_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710331_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""7.3"",,,,,,,,""77"",,""5.5"",,,,""3.9"",,,"
"19710331_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710401_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""11.3"",,,,,,,,""76"",,""6.2"",,,,""1.0"",,,"
"19710401_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710402_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""15.4"",,,,,,,,""67"",,""8.0"",,,,""-0.2"",,,"
"19710402_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710403_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""6.8"",,,,,,,,""97"",,""6.1"",,,,""4.2"",,,"
"19710403_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710404_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""13.5"",,,,,,,,""83"",,""8.6"",,,,""5.2"",,,"
"19710404_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710405_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""17.3"",,,,,,,,""77"",,""9.5"",,,,""2.3"",,,"
"19710405_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710406_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""10.3"",,,,,,,,""94"",,""8.3"",,,,""6.9"",,,"
"19710406_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710407_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""13.1"",,,,,,,,""85"",,""9.2"",,,,""6.3"",,,"
"19710407_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710408_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""16.8"",,,,,,,,""84"",,""9.9"",,,,""4.8"",,,"
"19710408_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710409_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""14.3"",,,,,,,,""86"",,""9.1"",,,,""5.8"",,,"
"19710409_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710410_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""11.3"",,,,,,,,""80"",,""6.1"",,,,""2.5"",,,"
"19710410_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710411_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""10.0"",,,,,,,,""75"",,""5.7"",,,,""1.0"",,,"
"19710411_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710412_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""13.9"",,,,,,,,""71"",,""8.1"",,,,""2.3"",,,"
"19710412_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710413_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""12.1"",,,,,,,,""84"",,""7.2"",,,,""4.1"",,,"
"19710413_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710414_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""18.9"",,,,,,,,""63"",,""11.3"",,,,""0.9"",,,"
"19710414_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710415_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""21.5"",,,,,,,,""48"",,""13.1"",,,,""2.6"",,,"
"19710415_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710416_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""16.8"",,,,,,,,""67"",,""11.1"",,,,""6.1"",,,"
"19710416_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710417_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""8.9"",,,,,,,,""72"",,""5.1"",,,,""0.6"",,,"
"19710417_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710418_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""16.0"",,,,,,,,""60"",,""8.4"",,,,""-0.4"",,,"
"19710418_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710419_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""17.2"",,,,,,,,""67"",,""10.4"",,,,""1.8"",,,"
"19710419_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710420_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""16.2"",,,,,,,,""70"",,""10.3"",,,,""3.4"",,,"
"19710420_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710421_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""19.5"",,,,,,,,""60"",,""13.3"",,,,""2.8"",,,"
"19710421_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710422_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""23.7"",,,,,,,,""58"",,""17.2"",,,,""10.6"",,,"
"19710422_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710423_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""22.8"",,,,,,,,""66"",,""16.6"",,,,""11.3"",,,"
"19710423_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710424_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""12.3"",,,,,,,,""84"",,""9.0"",,,,""7.3"",,,"
"19710424_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710425_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""7.3"",,,,,,,,""85"",,""4.9"",,,,""2.4"",,,"
"19710425_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710426_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""8.7"",,,,,,,,""78"",,""4.6"",,,,""-1.6"",,,"
"19710426_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710427_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""9.0"",,,,,,,,""80"",,""4.5"",,,,""1.5"",,,"
"19710427_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710428_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""10.8"",,,,,,,,""74"",,""5.0"",,,,""0.3"",,,"
"19710428_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710429_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""11.8"",,,,,,,,""67"",,""5.6"",,,,""-0.9"",,,"
"19710429_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710430_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""12.3"",,,,,,,,""59"",,""7.2"",,,,""0.0"",,,"
"19710430_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710501_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""13.9"",,,,,,,,""51"",,""8.8"",,,,""2.6"",,,"
"19710501_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710502_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""13.8"",,,,,,,,""54"",,""8.7"",,,,""2.3"",,,"
"19710502_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710503_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""16.4"",,,,,,,,""62"",,""10.8"",,,,""1.4"",,,"
"19710503_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710504_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""17.2"",,,,,,,,""62"",,""11.8"",,,,""5.1"",,,"
"19710504_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710505_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""18.5"",,,,,,,,""64"",,""11.9"",,,,""4.5"",,,"
"19710505_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710506_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""22.2"",,,,,,,,""60"",,""14.7"",,,,""3.7"",,,"
"19710506_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710507_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""25.0"",,,,,,,,""51"",,""18.9"",,,,""12.2"",,,"
"19710507_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710508_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""21.1"",,,,,,,,""71"",,""17.1"",,,,""13.6"",,,"
"19710508_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710509_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""22.4"",,,,,,,,""82"",,""13.8"",,,,""7.6"",,,"
"19710509_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710510_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""21.4"",,,,,,,,""73"",,""14.3"",,,,""5.3"",,,"
"19710510_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710511_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""24.1"",,,,,,,,""68"",,""16.7"",,,,""7.0"",,,"
"19710511_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710512_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""24.8"",,,,,,,,""65"",,""17.7"",,,,""10.7"",,,"
"19710512_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710513_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""22.5"",,,,,,,,""79"",,""16.4"",,,,""11.9"",,,"
"19710513_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710514_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""19.8"",,,,,,,,""86"",,""16.4"",,,,""13.4"",,,"
"19710514_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710515_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""21.8"",,,,,,,,""83"",,""16.4"",,,,""13.0"",,,"
"19710515_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710516_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""22.3"",,,,,,,,""84"",,""16.6"",,,,""14.4"",,,"
"19710516_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710517_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""22.5"",,,,,,,,""71"",,""18.4"",,,,""13.3"",,,"
"19710517_240000_000000,""170_H"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
"19710518_240000_000000,""130_H"",""Epen"",""Termijnstation"",""50.776862"",""5.912249"",""143.1"",,,,,""19.3"",,,,,,,,""88"",,""14.4"",,,,""11.3"",,,"
